INSURANCE,State,Region,AGECAT2,Age,Race,Gender,DEMENTIACAT,Count
FFS,OH,Midwest,65+,65-69,White,Male,Highly Likely,142648
FFS,OH,Midwest,65+,65-69,White,Female,Highly Likely,149578
FFS,OH,Midwest,65+,65-69,Black,Male,Highly Likely,13023
FFS,OH,Midwest,65+,65-69,Black,Female,Highly Likely,13896
FFS,OH,Midwest,65+,65-69,Hispanic,Male,Highly Likely,498
FFS,OH,Midwest,65+,65-69,Hispanic,Female,Highly Likely,602
FFS,OH,Midwest,65+,65-69,Asian,Male,Highly Likely,1800
FFS,OH,Midwest,65+,65-69,Asian,Female,Highly Likely,2005
FFS,OH,Midwest,65+,65-69,Other,Male,Highly Likely,2137
FFS,OH,Midwest,65+,65-69,Other,Female,Highly Likely,2162
FFS,OH,Midwest,65+,65-69,AI/AN,Male,Highly Likely,42
FFS,OH,Midwest,65+,65-69,AI/AN,Female,Highly Likely,39
FFS,OH,Midwest,65+,70-74,White,Male,Highly Likely,125048
FFS,OH,Midwest,65+,70-74,White,Female,Highly Likely,135178
FFS,OH,Midwest,65+,70-74,Black,Male,Highly Likely,9997
FFS,OH,Midwest,65+,70-74,Black,Female,Highly Likely,11139
FFS,OH,Midwest,65+,70-74,Hispanic,Male,Highly Likely,832
FFS,OH,Midwest,65+,70-74,Hispanic,Female,Highly Likely,736
FFS,OH,Midwest,65+,70-74,Asian,Male,Highly Likely,1671
FFS,OH,Midwest,65+,70-74,Asian,Female,Highly Likely,1817
FFS,OH,Midwest,65+,70-74,Other,Male,Highly Likely,1553
FFS,OH,Midwest,65+,70-74,Other,Female,Highly Likely,1547
FFS,OH,Midwest,65+,70-74,AI/AN,Male,Highly Likely,36
FFS,OH,Midwest,65+,70-74,AI/AN,Female,Highly Likely,50
FFS,OH,Midwest,65+,75-79,White,Male,Highly Likely,75052
FFS,OH,Midwest,65+,75-79,White,Female,Highly Likely,86819
FFS,OH,Midwest,65+,75-79,Black,Male,Highly Likely,5158
FFS,OH,Midwest,65+,75-79,Black,Female,Highly Likely,6537
FFS,OH,Midwest,65+,75-79,Hispanic,Male,Highly Likely,777
FFS,OH,Midwest,65+,75-79,Hispanic,Female,Highly Likely,570
FFS,OH,Midwest,65+,75-79,Asian,Male,Highly Likely,898
FFS,OH,Midwest,65+,75-79,Asian,Female,Highly Likely,975
FFS,OH,Midwest,65+,75-79,Other,Male,Highly Likely,848
FFS,OH,Midwest,65+,75-79,Other,Female,Highly Likely,979
FFS,OH,Midwest,65+,75-79,AI/AN,Male,Highly Likely,
FFS,OH,Midwest,65+,75-79,AI/AN,Female,Highly Likely,
FFS,OH,Midwest,65+,80-84,White,Male,Highly Likely,48230
FFS,OH,Midwest,65+,80-84,White,Female,Highly Likely,64176
FFS,OH,Midwest,65+,80-84,Black,Male,Highly Likely,3243
FFS,OH,Midwest,65+,80-84,Black,Female,Highly Likely,4708
FFS,OH,Midwest,65+,80-84,Hispanic,Male,Highly Likely,399
FFS,OH,Midwest,65+,80-84,Hispanic,Female,Highly Likely,361
FFS,OH,Midwest,65+,80-84,Asian,Male,Highly Likely,553
